"source","target","id","developer_comments"
"XMESS_0000","小凛，
你不会想说“用打工的钱买新的帐篷”
吗？","XMESS_0000","机翻辅助：

小凛，
你不会想说“用打工的钱买新的帐篷”
吗？

凛不觉得“打工的时候买新帐篷吧”
之类的吗？


凛不会说“用打工的钱买个新帐篷吧”
吗？"
"XMESS_0001","现在的帐篷是爷爷给我的，不过我很喜欢。

","XMESS_0001","机翻辅助：

现在的帐篷是爷爷给我的，不过我很喜欢。



刚才的帐篷是爷爷送给我的，我很喜欢。



现在的帐篷是爷爷给我的，但是很喜欢。"
"XMESS_0002","这样啊。
如果有人跟你说可以自由买喜欢的道具，
你会怎么做？","XMESS_0002","机翻辅助：

这样啊。
如果有人跟你说可以自由买喜欢的道具，
你会怎么做？

这样啊。
如果有人说你可以随便买自己喜欢的工具，
你会怎么做？

这样啊。
如果有人说可以随便买自己喜欢的工具，
你会怎么做？"
"MSTD_0022-0","“我会心怀感激地收下”","MSTD_0022-0","机翻辅助：

“我会心怀感激地收下”

“谢谢你给我买”

“谢谢你，我会买的。”"
"MSTD_0022-1","“不需要那么多呢”","MSTD_0022-1","机翻辅助：

“不需要那么多呢”

“不需要那么多啊”

“不需要那么多”"
"MSTD_0022-2","“当然还是希望你买给我”","MSTD_0022-2","机翻辅助：

“当然还是希望你买给我”

“我当然希望你买”

“当然想买”"
"XMESS_0003","当然，
谢谢你给我买。","XMESS_0003","机翻辅助：

当然，
谢谢你给我买。

那当然会心怀感激地请对方买给我。


那当然会让人感激地买下来。"
"XMESS_0004","欸嘿嘿，果然是这样呢。","XMESS_0004","机翻辅助：

欸嘿嘿，果然是这样呢。

嘿嘿，果然是这样啊。"
"XMESS_0005","虽然不是完全不需要，
但不需要买那么多。
只要有最低限度的道具就够了。","XMESS_0005","机翻辅助：

虽然不是完全不需要，
但不需要买那么多。
只要有最低限度的道具就够了。

倒不是说完全不需要，
只是不需要那么多。
只要有最基本的工具就行了。

虽然不是完全不需要，但是不需要那么多。
只要有最低限度的工具，就可以了。"
"XMESS_0006","不持有超出必要的道具，
总觉得好像很帅气。","XMESS_0006","机翻辅助：

不持有超出必要的道具，
总觉得好像很帅气。

不带必要的工具，
总觉得很酷。

没有必要的工具，
可能很帅。"
"XMESS_0007","当然还是希望对方买给我，
不过再买更多道具的话，
就没办法放在机车上了。","XMESS_0007","机翻辅助：

当然还是希望对方买给我，
不过再买更多道具的话，
就没办法放在机车上了。

当然希望你买，但是再添置工具也装不上摩托车了。



当然想买，但是再加上工具也不能装在摩托车上了。"
"XMESS_0008","原来如此……
的确很困难呢。","XMESS_0008","机翻辅助：

原来如此……
的确很困难呢。

原来如此……
确实很难啊。"
